clipe,description,movie,file_path,genres,id
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.33.919-01.03.42.031,Sunlight filters down through a leafy canopy.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.33.919-01.03.42.031/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.33.919-01.03.42.031_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.42.226-01.03.44.497,"Still wearing Someone's clothes, Someone wakes.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.42.226-01.03.44.497/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.42.226-01.03.44.497_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.44.497-01.03.48.523,He is lying on a carpet of dead leaves in a forest.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.44.497-01.03.48.523/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.44.497-01.03.48.523_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.47.566-01.03.51.723,Glancing to his right he sees the locket.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.47.566-01.03.51.723/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.47.566-01.03.51.723_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.51.723-01.03.57.629,"Slipping off Someone's coat, Someone scrambles over to the locket and picks it up.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.51.723-01.03.57.629/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.03.51.723-01.03.57.629_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.01.853-01.04.03.810,Someone is on her knees by a shivering Someone.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.01.853-01.04.03.810/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.01.853-01.04.03.810_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.07.809-01.04.16.228,Someone searches desperately in the bag.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.07.809-01.04.16.228/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.07.809-01.04.16.228_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.17.157-01.04.19.485,He points his wand.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.17.157-01.04.19.485/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.17.157-01.04.19.485_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.19.485-01.04.21.233,The bottle pops into his hand.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.19.485-01.04.21.233/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.19.485-01.04.21.233_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.30.360-01.04.54.315,She treats the gaping wound on Someone's left shoulder with a few drops of the essence.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.30.360-01.04.54.315/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.30.360-01.04.54.315_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.54.315-01.04.57.332,The wound seals itself.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.54.315-01.04.57.332/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.04.54.315-01.04.57.332_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.04.404-01.05.09.505,"Her hands stained with blood, Someone sighs with relief.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.04.404-01.05.09.505/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.04.404-01.05.09.505_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.09.505-01.05.15.580,She gets to her feet and walks away.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.09.505-01.05.15.580/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.09.505-01.05.15.580_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.10.934-01.05.16.806,Someone takes her place at Someone's side.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.10.934-01.05.16.806/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.10.934-01.05.16.806_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.16.806-01.05.19.692,Someone braces herself.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.16.806-01.05.19.692/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.16.806-01.05.19.692_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.19.735-01.05.25.178,She lifts her wand.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.19.735-01.05.25.178/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.19.735-01.05.25.178_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.39.837-01.05.43.053,Someone looks at Someone's bag.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.39.837-01.05.43.053/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.39.837-01.05.43.053_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.43.438-01.05.49.030,A dim light glimmers inside a small tent.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.43.438-01.05.49.030/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.43.438-01.05.49.030_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.55.437-01.05.59.618,Someone aims his wand at the locket.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.55.437-01.05.59.618/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.55.437-01.05.59.618_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.59.618-01.06.01.479,Smoke rises from it.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.59.618-01.06.01.479/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.05.59.618-01.06.01.479_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.01.989-01.06.07.239,All three walk towards it.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.01.989-01.06.07.239/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.01.989-01.06.07.239_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.03.104-01.06.05.722,Someone has his left arm in a sling.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.03.104-01.06.05.722/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.03.104-01.06.05.722_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.07.269-01.06.10.895,The locket lies unscathed amongst the dead leaves.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.07.269-01.06.10.895/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.07.269-01.06.10.895_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.12.423-01.06.14.769,Someone tries.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.12.423-01.06.14.769/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.12.423-01.06.14.769_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.14.769-01.06.15.918,The locket is engulfed in flames.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.14.769-01.06.15.918/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.14.769-01.06.15.918_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.17.956-01.06.20.935,It remains unmarked.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.17.956-01.06.20.935/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.17.956-01.06.20.935_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.21.127-01.06.24.530,It's thrown across the clearing.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.21.127-01.06.24.530/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.21.127-01.06.24.530_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.25.071-01.06.28.822,"Looking weary and ill, Someone gazes down at it.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.25.071-01.06.28.822/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.25.071-01.06.28.822_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.30.395-01.06.33.345,It flies even further away.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.30.395-01.06.33.345/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.30.395-01.06.33.345_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.42.145-01.06.45.211,Someone stares angrily at the shining metal.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.42.145-01.06.45.211/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.42.145-01.06.45.211_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.211-01.06.47.513,The flames die out.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.211-01.06.47.513/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.211-01.06.47.513_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.013-01.06.47.671,The locket remains firmly closed.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.013-01.06.47.671/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.45.013-01.06.47.671_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.52.531-01.06.53.561,Someone picks it up.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.52.531-01.06.53.561/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.52.531-01.06.53.561_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.53.561-01.06.57.645,He slips the chain over his head.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.53.561-01.06.57.645/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.53.561-01.06.57.645_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.57.645-01.07.00.952,He tucks the locket inside his shirt.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.57.645-01.07.00.952/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.06.57.645-01.07.00.952_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.11.533-01.07.14.558,Someone looks anxiously at Someone.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.11.533-01.07.14.558/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.11.533-01.07.14.558_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.14.558-01.07.19.085,"Someone stares at them both, then turns abruptly and walks away.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.14.558-01.07.19.085/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.14.558-01.07.19.085_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.23.343-01.07.28.518,"Someone sits outside the tent, studying his piece of broken mirror.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.23.343-01.07.28.518/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.23.343-01.07.28.518_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.28.518-01.07.33.767,"He spins round, hearing a radio being tuned in the tent.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.28.518-01.07.33.767/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.28.518-01.07.33.767_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.35.117-01.07.39.978,"Someone catches sight of Someone, down in a hollow.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.35.117-01.07.39.978/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.35.117-01.07.39.978_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.42.057-01.07.50.008,He lifts the locket from under his shirt and holds it in his hand.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.42.057-01.07.50.008/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.42.057-01.07.50.008_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.47.292-01.07.50.206,The locket twists.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.47.292-01.07.50.206/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.47.292-01.07.50.206_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.206-01.07.50.759,He connects with Someone.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.206-01.07.50.759/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.206-01.07.50.759_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.829-01.07.54.111,"He is with the wand maker, Someone.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.829-01.07.54.111/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.07.50.829-01.07.54.111_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.09.372-01.08.11.308,A boy thief escapes with a wand.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.09.372-01.08.11.308/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.09.372-01.08.11.308_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.20.084-01.08.22.003,Someone cowers on the floor.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.20.084-01.08.22.003/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.20.084-01.08.22.003_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.23.952-01.08.26.746,Someone kills him.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.23.952-01.08.26.746/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.23.952-01.08.26.746_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.28.313-01.08.33.428,Someone gasps for breath.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.28.313-01.08.33.428/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.28.313-01.08.33.428_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.33.428-01.08.41.871,"Someone walks slowly up to him, looking concerned.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.33.428-01.08.41.871/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.08.33.428-01.08.41.871_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.05.603-01.09.07.406,He glares at the tent.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.05.603-01.09.07.406/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.05.603-01.09.07.406_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.14.000-01.09.16.549,Someone glances away.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.14.000-01.09.16.549/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.14.000-01.09.16.549_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.24.811-01.09.26.240,He looks impatient.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.24.811-01.09.26.240/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.24.811-01.09.26.240_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.30.628-01.09.33.346,He stomps off.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.30.628-01.09.33.346/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.30.628-01.09.33.346_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.36.377-01.09.39.919,Someone reaches inside his shirt.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.36.377-01.09.39.919/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.36.377-01.09.39.919_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.39.919-01.09.43.747,He struggles to hold a chain over his head.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.39.919-01.09.43.747/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.39.919-01.09.43.747_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.43.665-01.09.47.504,He hands her the locket and chain.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.43.665-01.09.47.504/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.43.665-01.09.47.504_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.52.385-01.09.55.452,She studies it.,1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.52.385-01.09.55.452/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.52.385-01.09.55.452_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.55.452-01.10.03.022,"She walks slowly away from Someone, whose head is lowered.",1050_Harry_Potter_and_the_deathly_hallows_Disk_One,1050_Harry_Potter_and_the_deathly_hallows_Disk_One/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.55.452-01.10.03.022/1050_Harry_Potter_and_the_deathly_hallows_Disk_One_01.09.55.452-01.10.03.022_ViT-B_32.npy,"Adventure, Family, Fantasy, Mystery",10
